Passenger_ID,Survived,Class,Name,Gender,Age (Years),Siblings_Spouse_On_Board,Parents_Childern_On_Board,Ticket,Fare (GBP),Cabin,Embarked
1103,,Third,"Finoli, Mr. Luigi",Male,,0,0,SOTON/O.Q. 3101308,7.05,,Southampton
1104,,Second,"Deacon, Mr. Percy William",Male,17,0,0,S.O.C. 14879,73.5,,Southampton
1105,,Second,"Howard, Mrs. Benjamin (Ellen Truelove Arman)",Female,60,1,0,24065,26,,Southampton
1106,,Third,"Andersson, Miss. Ida Augusta Margareta",Female,38,4,2,347091,7.775,,Southampton
1107,,First,"Head, Mr. Christopher",Male,42,0,0,113038,42.5,B11,Southampton
1108,,Third,"Mahon, Miss. Bridget Delia",Female,,0,0,330924,7.8792,,Queenstown
1109,,First,"Wick, Mr. George Dennick",Male,57,1,1,36928,164.8667,,Southampton
1110,,First,"Widener, Mrs. George Dunton (Eleanor Elkins)",Female,50,1,1,113503,211.5,C80,Cherbourg
1111,,Third,"Thomson, Mr. Alexander Morrison",Male,,0,0,32302,8.05,,Southampton
1112,,Second,"Duran y More, Miss. Florentina",Female,30,1,0,SC/PARIS 2148,13.8583,,Cherbourg
1113,,Third,"Reynolds, Mr. Harold J",Male,21,0,0,342684,8.05,,Southampton
1114,,Second,"Cook, Mrs. (Selena Rogers)",Female,22,0,0,W./C. 14266,10.5,F33,Southampton
1115,,Third,"Karlsson, Mr. Einar Gervasius",Male,21,0,0,350053,7.7958,,Southampton
1116,,First,"Candee, Mrs. Edward (Helen Churchill Hungerford)",Female,53,0,0,PC 17606,27.4458,,Cherbourg
1117,,Third,"Moubarek, Mrs. George (Omine Amenia"" Alexander)""",Female,,0,2,2661,15.2458,,Cherbourg
1118,,Third,"Asplund, Mr. Johan Charles",Male,23,0,0,350054,7.7958,,Southampton
1119,,Third,"McNeill, Miss. Bridget",Female,,0,0,370368,7.75,,Queenstown
1120,,Third,"Everett, Mr. Thomas James",Male,40.5,0,0,C.A. 6212,15.1,,Southampton
1121,,Second,"Hocking, Mr. Samuel James Metcalfe",Male,36,0,0,242963,13,,Southampton
1122,,Second,"Sweet, Mr. George Frederick",Male,14,0,0,220845,65,,Southampton
1123,,First,"Willard, Miss. Constance",Female,21,0,0,113795,26.55,,Southampton
1124,,Third,"Wiklund, Mr. Karl Johan",Male,21,1,0,3101266,6.4958,,Southampton
1125,,Third,"Linehan, Mr. Michael",Male,,0,0,330971,7.8792,,Queenstown
1126,,First,"Cumings, Mr. John Bradley",Male,39,1,0,PC 17599,71.2833,C85,Cherbourg
1127,,Third,"Vendel, Mr. Olof Edvin",Male,20,0,0,350416,7.8542,,Southampton
1128,,First,"Warren, Mr. Frank Manley",Male,64,1,0,110813,75.25,D37,Cherbourg
1129,,Third,"Baccos, Mr. Raffull",Male,20,0,0,2679,7.225,,Cherbourg
1130,,Second,"Hiltunen, Miss. Marta",Female,18,1,1,250650,13,,Southampton
1131,,First,"Douglas, Mrs. Walter Donald (Mahala Dutton)",Female,48,1,0,PC 17761,106.425,C86,Cherbourg
1132,,First,"Lindstrom, Mrs. Carl Johan (Sigrid Posse)",Female,55,0,0,112377,27.7208,,Cherbourg
1133,,Second,"Christy, Mrs. (Alice Frances)",Female,45,0,2,237789,30,,Southampton
1134,,First,"Spedden, Mr. Frederic Oakley",Male,45,1,1,16966,134.5,E34,Cherbourg
1135,,Third,"Hyman, Mr. Abraham",Male,,0,0,3470,7.8875,,Southampton
1136,,Third,"Johnston, Master. William Arthur Willie""""",Male,,1,2,W./C. 6607,23.45,,Southampton
1137,,First,"Kenyon, Mr. Frederick R",Male,41,1,0,17464,51.8625,D21,Southampton
1138,,Second,"Karnes, Mrs. J Frank (Claire Bennett)",Female,22,0,0,F.C.C. 13534,21,,Southampton
1139,,Second,"Drew, Mr. James Vivian",Male,42,1,1,28220,32.5,,Southampton
1140,,Second,"Hold, Mrs. Stephen (Annie Margaret Hill)",Female,29,1,0,26707,26,,Southampton
1141,,Third,"Khalil, Mrs. Betros (Zahie Maria"" Elias)""",Female,,1,0,2660,14.4542,,Cherbourg
1142,,Second,"West, Miss. Barbara J",Female,0.92,1,2,C.A. 34651,27.75,,Southampton
1143,,Third,"Abrahamsson, Mr. Abraham August Johannes",Male,20,0,0,SOTON/O2 3101284,7.925,,Southampton
1144,,First,"Clark, Mr. Walter Miller",Male,27,1,0,13508,136.7792,C89,Cherbourg
1145,,Third,"Salander, Mr. Karl Johan",Male,24,0,0,7266,9.325,,Southampton
1146,,Third,"Wenzel, Mr. Linhart",Male,32.5,0,0,345775,9.5,,Southampton
1147,,Third,"MacKay, Mr. George William",Male,,0,0,C.A. 42795,7.55,,Southampton
1148,,Third,"Mahon, Mr. John",Male,,0,0,AQ/4 3130,7.75,,Queenstown
1149,,Third,"Niklasson, Mr. Samuel",Male,28,0,0,363611,8.05,,Southampton
1150,,Second,"Bentham, Miss. Lilian W",Female,19,0,0,28404,13,,Southampton
1151,,Third,"Midtsjo, Mr. Karl Albert",Male,21,0,0,345501,7.775,,Southampton
1152,,Third,"de Messemaeker, Mr. Guillaume Joseph",Male,36.5,1,0,345572,17.4,,Southampton
1153,,Third,"Nilsson, Mr. August Ferdinand",Male,21,0,0,350410,7.8542,,Southampton
1154,,Second,"Wells, Mrs. Arthur Henry (Addie"" Dart Trevaskis)""",Female,29,0,2,29103,23,,Southampton
1155,,Third,"Klasen, Miss. Gertrud Emilia",Female,1,1,1,350405,12.1833,,Southampton
1156,,Second,"Portaluppi, Mr. Emilio Ilario Giuseppe",Male,30,0,0,C.A. 34644,12.7375,,Cherbourg
1157,,Third,"Lyntakoff, Mr. Stanko",Male,,0,0,349235,7.8958,,Southampton
1158,,First,"Chisholm, Mr. Roderick Robert Crispin",Male,,0,0,112051,0,,Southampton
1159,,Third,"Warren, Mr. Charles William",Male,,0,0,C.A. 49867,7.55,,Southampton
1160,,Third,"Howard, Miss. May Elizabeth",Female,,0,0,A. 2. 39186,8.05,,Southampton
1161,,Third,"Pokrnic, Mr. Mate",Male,17,0,0,315095,8.6625,,Southampton
1162,,First,"McCaffry, Mr. Thomas Francis",Male,46,0,0,13050,75.2417,C6,Cherbourg
1163,,Third,"Fox, Mr. Patrick",Male,,0,0,368573,7.75,,Queenstown
1164,,First,"Clark, Mrs. Walter Miller (Virginia McDowell)",Female,26,1,0,13508,136.7792,C89,Cherbourg
1165,,Third,"Lennon, Miss. Mary",Female,,1,0,370371,15.5,,Queenstown
1166,,Third,"Saade, Mr. Jean Nassr",Male,,0,0,2676,7.225,,Cherbourg
1167,,Second,"Bryhl, Miss. Dagmar Jenny Ingeborg ",Female,20,1,0,236853,26,,Southampton
1168,,Second,"Parker, Mr. Clifford Richard",Male,28,0,0,SC 14888,10.5,,Southampton
1169,,Second,"Faunthorpe, Mr. Harry",Male,40,1,0,2926,26,,Southampton
1170,,Second,"Ware, Mr. John James",Male,30,1,0,CA 31352,21,,Southampton
1171,,Second,"Oxenham, Mr. Percy Thomas",Male,22,0,0,W./C. 14260,10.5,,Southampton
1172,,Third,"Oreskovic, Miss. Jelka",Female,23,0,0,315085,8.6625,,Southampton
1173,,Third,"Peacock, Master. Alfred Edward",Male,0.75,1,1,SOTON/O.Q. 3101315,13.775,,Southampton
1174,,Third,"Fleming, Miss. Honora",Female,,0,0,364859,7.75,,Queenstown
1175,,Third,"Touma, Miss. Maria Youssef",Female,9,1,1,2650,15.2458,,Cherbourg
1176,,Third,"Rosblom, Miss. Salli Helena",Female,2,1,1,370129,20.2125,,Southampton
1177,,Third,"Dennis, Mr. William",Male,36,0,0,A/5 21175,7.25,,Southampton
1178,,Third,"Franklin, Mr. Charles (Charles Fardon)",Male,,0,0,SOTON/O.Q. 3101314,7.25,,Southampton
1179,,First,"Snyder, Mr. John Pillsbury",Male,24,1,0,21228,82.2667,B45,Southampton
1180,,Third,"Mardirosian, Mr. Sarkis",Male,,0,0,2655,7.2292,F E46,Cherbourg
1181,,Third,"Ford, Mr. Arthur",Male,,0,0,A/5 1478,8.05,,Southampton
1182,,First,"Rheims, Mr. George Alexander Lucien",Male,,0,0,PC 17607,39.6,,Southampton
1183,,Third,"Daly, Miss. Margaret Marcella Maggie""""",Female,30,0,0,382650,6.95,,Queenstown
1184,,Third,"Nasr, Mr. Mustafa",Male,,0,0,2652,7.2292,,Cherbourg
1185,,First,"Dodge, Dr. Washington",Male,53,1,1,33638,81.8583,A34,Southampton
1186,,Third,"Wittevrongel, Mr. Camille",Male,36,0,0,345771,9.5,,Southampton
1187,,Third,"Angheloff, Mr. Minko",Male,26,0,0,349202,7.8958,,Southampton
1188,,Second,"Laroche, Miss. Louise",Female,1,1,2,SC/Paris 2123,41.5792,,Cherbourg
1189,,Third,"Samaan, Mr. Hanna",Male,,2,0,2662,21.6792,,Cherbourg
1190,,First,"Loring, Mr. Joseph Holland",Male,30,0,0,113801,45.5,,Southampton
1191,,Third,"Johansson, Mr. Nils",Male,29,0,0,347467,7.8542,,Southampton
1192,,Third,"Olsson, Mr. Oscar Wilhelm",Male,32,0,0,347079,7.775,,Southampton
1193,,Second,"Malachard, Mr. Noel",Male,,0,0,237735,15.0458,D,Cherbourg
1194,,Second,"Phillips, Mr. Escott Robert",Male,43,0,1,S.O./P.P. 2,21,,Southampton
1195,,Third,"Pokrnic, Mr. Tome",Male,24,0,0,315092,8.6625,,Southampton
1196,,Third,"McCarthy, Miss. Catherine Katie""""",Female,,0,0,383123,7.75,,Queenstown
1197,,First,"Crosby, Mrs. Edward Gifford (Catherine Elizabeth Halstead)",Female,64,1,1,112901,26.55,B26,Southampton
1198,,First,"Allison, Mr. Hudson Joshua Creighton",Male,30,1,2,113781,151.55,C22 C26,Southampton
1199,,Third,"Aks, Master. Philip Frank",Male,0.83,0,1,392091,9.35,,Southampton
1200,,First,"Hays, Mr. Charles Melville",Male,55,1,1,12749,93.5,B69,Southampton
1201,,Third,"Hansen, Mrs. Claus Peter (Jennie L Howard)",Female,45,1,0,350026,14.1083,,Southampton
1202,,Third,"Cacic, Mr. Jego Grga",Male,18,0,0,315091,8.6625,,Southampton
1203,,Third,"Vartanian, Mr. David",Male,22,0,0,2658,7.225,,Cherbourg
1204,,Third,"Sadowitz, Mr. Harry",Male,,0,0,LP 1588,7.575,,Southampton
1205,,Third,"Carr, Miss. Jeannie",Female,37,0,0,368364,7.75,,Queenstown
1206,,First,"White, Mrs. John Stuart (Ella Holmes)",Female,55,0,0,PC 17760,135.6333,C32,Cherbourg
1207,,Third,"Hagardon, Miss. Kate",Female,17,0,0,AQ/3. 30631,7.7333,,Queenstown
1208,,First,"Spencer, Mr. William Augustus",Male,57,1,0,PC 17569,146.5208,B78,Cherbourg
1209,,Second,"Rogers, Mr. Reginald Harry",Male,19,0,0,28004,10.5,,Southampton
1210,,Third,"Jonsson, Mr. Nils Hilding",Male,27,0,0,350408,7.8542,,Southampton
1211,,Second,"Jefferys, Mr. Ernest Wilfred",Male,22,2,0,C.A. 31029,31.5,,Southampton
1212,,Third,"Andersson, Mr. Johan Samuel",Male,26,0,0,347075,7.775,,Southampton
1213,,Third,"Krekorian, Mr. Neshan",Male,25,0,0,2654,7.2292,F E57,Cherbourg
1214,,Second,"Nesson, Mr. Israel",Male,26,0,0,244368,13,F2,Southampton
1215,,First,"Rowe, Mr. Alfred G",Male,33,0,0,113790,26.55,,Southampton
1216,,First,"Kreuchen, Miss. Emilie",Female,39,0,0,24160,211.3375,,Southampton
1217,,Third,"Assam, Mr. Ali",Male,23,0,0,SOTON/O.Q. 3101309,7.05,,Southampton
1218,,Second,"Becker, Miss. Ruth Elizabeth",Female,12,2,1,230136,39,F4,Southampton
1219,,First,"Rosenshine, Mr. George (Mr George Thorne"")""",Male,46,0,0,PC 17585,79.2,,Cherbourg
1220,,Second,"Clarke, Mr. Charles Valentine",Male,29,1,0,2003,26,,Southampton
1221,,Second,"Enander, Mr. Ingvar",Male,21,0,0,236854,13,,Southampton
1222,,Second,"Davies, Mrs. John Morgan (Elizabeth Agnes Mary White) ",Female,48,0,2,C.A. 33112,36.75,,Southampton
1223,,First,"Dulles, Mr. William Crothers",Male,39,0,0,PC 17580,29.7,A18,Cherbourg
1224,,Third,"Thomas, Mr. Tannous",Male,,0,0,2684,7.225,,Cherbourg
1225,,Third,"Nakid, Mrs. Said (Waika Mary"" Mowad)""",Female,19,1,1,2653,15.7417,,Cherbourg
1226,,Third,"Cor, Mr. Ivan",Male,27,0,0,349229,7.8958,,Southampton
1227,,First,"Maguire, Mr. John Edward",Male,30,0,0,110469,26,C106,Southampton
1228,,Second,"de Brito, Mr. Jose Joaquim",Male,32,0,0,244360,13,,Southampton
1229,,Third,"Elias, Mr. Joseph",Male,39,0,2,2675,7.2292,,Cherbourg
1230,,Second,"Denbury, Mr. Herbert",Male,25,0,0,C.A. 31029,31.5,,Southampton
1231,,Third,"Betros, Master. Seman",Male,,0,0,2622,7.2292,,Cherbourg
1232,,Second,"Fillbrook, Mr. Joseph Charles",Male,18,0,0,C.A. 15185,10.5,,Southampton
1233,,Third,"Lundstrom, Mr. Thure Edvin",Male,32,0,0,350403,7.5792,,Southampton
1234,,Third,"Sage, Mr. John George",Male,,1,9,CA. 2343,69.55,,Southampton
1235,,First,"Cardeza, Mrs. James Warburton Martinez (Charlotte Wardle Drake)",Female,58,0,1,PC 17755,512.3292,B51 B53 B55,Cherbourg
1236,,Third,"van Billiard, Master. James William",Male,,1,1,A/5. 851,14.5,,Southampton
1237,,Third,"Abelseth, Miss. Karen Marie",Female,16,0,0,348125,7.65,,Southampton
1238,,Second,"Botsford, Mr. William Hull",Male,26,0,0,237670,13,,Southampton
1239,,Third,"Whabee, Mrs. George Joseph (Shawneene Abi-Saab)",Female,38,0,0,2688,7.2292,,Cherbourg
1240,,Second,"Giles, Mr. Ralph",Male,24,0,0,248726,13.5,,Southampton
1241,,Second,"Walcroft, Miss. Nellie",Female,31,0,0,F.C.C. 13528,21,,Southampton
1242,,First,"Greenfield, Mrs. Leo David (Blanche Strouse)",Female,45,0,1,PC 17759,63.3583,D10 D12,Cherbourg
1243,,Second,"Stokes, Mr. Philip Joseph",Male,25,0,0,F.C.C. 13540,10.5,,Southampton
1244,,Second,"Dibden, Mr. William",Male,18,0,0,S.O.C. 14879,73.5,,Southampton
1245,,Second,"Herman, Mr. Samuel",Male,49,1,2,220845,65,,Southampton
1246,,Third,"Dean, Miss. Elizabeth Gladys Millvina""""",Female,0.17,1,2,C.A. 2315,20.575,,Southampton
1247,,First,"Julian, Mr. Henry Forbes",Male,50,0,0,113044,26,E60,Southampton
1248,,First,"Brown, Mrs. John Murray (Caroline Lane Lamson)",Female,59,2,0,11769,51.4792,C101,Southampton
1249,,Third,"Lockyer, Mr. Edward",Male,,0,0,1222,7.8792,,Southampton
1250,,Third,"O'Keefe, Mr. Patrick",Male,,0,0,368402,7.75,,Queenstown
1251,,Third,"Lindell, Mrs. Edvard Bengtsson (Elin Gerda Persson)",Female,30,1,0,349910,15.55,,Southampton
1252,,Third,"Sage, Master. William Henry",Male,14.5,8,2,CA. 2343,69.55,,Southampton
1253,,Second,"Mallet, Mrs. Albert (Antoinette Magnin)",Female,24,1,1,S.C./PARIS 2079,37.0042,,Cherbourg
1254,,Second,"Ware, Mrs. John James (Florence Louise Long)",Female,31,0,0,CA 31352,21,,Southampton
1255,,Third,"Strilic, Mr. Ivan",Male,27,0,0,315083,8.6625,,Southampton
1256,,First,"Harder, Mrs. George Achilles (Dorothy Annan)",Female,25,1,0,11765,55.4417,E50,Cherbourg
1257,,Third,"Sage, Mrs. John (Annie Bullen)",Female,,1,9,CA. 2343,69.55,,Southampton
1258,,Third,"Caram, Mr. Joseph",Male,,1,0,2689,14.4583,,Cherbourg
1259,,Third,"Riihivouri, Miss. Susanna Juhantytar Sanni""""",Female,22,0,0,3101295,39.6875,,Southampton
1260,,First,"Gibson, Mrs. Leonard (Pauline C Boeson)",Female,45,0,1,112378,59.4,,Cherbourg
1261,,Second,"Pallas y Castello, Mr. Emilio",Male,29,0,0,SC/PARIS 2147,13.8583,,Cherbourg
1262,,Second,"Giles, Mr. Edgar",Male,21,1,0,28133,11.5,,Southampton
1263,,First,"Wilson, Miss. Helen Alice",Female,31,0,0,16966,134.5,E39 E41,Cherbourg
1264,,First,"Ismay, Mr. Joseph Bruce",Male,49,0,0,112058,0,B52 B54 B56,Southampton
1265,,Second,"Harbeck, Mr. William H",Male,44,0,0,248746,13,,Southampton
1266,,First,"Dodge, Mrs. Washington (Ruth Vidaver)",Female,54,1,1,33638,81.8583,A34,Southampton
1267,,First,"Bowen, Miss. Grace Scott",Female,45,0,0,PC 17608,262.375,,Cherbourg
1268,,Third,"Kink, Miss. Maria",Female,22,2,0,315152,8.6625,,Southampton
1269,,Second,"Cotterill, Mr. Henry Harry""""",Male,21,0,0,29107,11.5,,Southampton
1270,,First,"Hipkins, Mr. William Edward",Male,55,0,0,680,50,C39,Southampton
1271,,Third,"Asplund, Master. Carl Edgar",Male,5,4,2,347077,31.3875,,Southampton
1272,,Third,"O'Connor, Mr. Patrick",Male,,0,0,366713,7.75,,Queenstown
1273,,Third,"Foley, Mr. Joseph",Male,26,0,0,330910,7.8792,,Queenstown
1274,,Third,"Risien, Mrs. Samuel (Emma)",Female,,0,0,364498,14.5,,Southampton
1275,,Third,"McNamee, Mrs. Neal (Eileen O'Leary)",Female,19,1,0,376566,16.1,,Southampton
1276,,Second,"Wheeler, Mr. Edwin Frederick""""",Male,,0,0,SC/PARIS 2159,12.875,,Southampton
1277,,Second,"Herman, Miss. Kate",Female,24,1,2,220845,65,,Southampton
1278,,Third,"Aronsson, Mr. Ernst Axel Algot",Male,24,0,0,349911,7.775,,Southampton
1279,,Second,"Ashby, Mr. John",Male,57,0,0,244346,13,,Southampton
1280,,Third,"Canavan, Mr. Patrick",Male,21,0,0,364858,7.75,,Queenstown
1281,,Third,"Palsson, Master. Paul Folke",Male,6,3,1,349909,21.075,,Southampton
1282,,First,"Payne, Mr. Vivian Ponsonby",Male,23,0,0,12749,93.5,B24,Southampton
1283,,First,"Lines, Mrs. Ernest H (Elizabeth Lindsey James)",Female,51,0,1,PC 17592,39.4,D28,Southampton
1284,,Third,"Abbott, Master. Eugene Joseph",Male,13,0,2,C.A. 2673,20.25,,Southampton
1285,,Second,"Gilbert, Mr. William",Male,47,0,0,C.A. 30769,10.5,,Southampton
1286,,Third,"Kink-Heilmann, Mr. Anton",Male,29,3,1,315153,22.025,,Southampton
1287,,First,"Smith, Mrs. Lucien Philip (Mary Eloise Hughes)",Female,18,1,0,13695,60,C31,Southampton
1288,,Third,"Colbert, Mr. Patrick",Male,24,0,0,371109,7.25,,Queenstown
1289,,First,"Frolicher-Stehli, Mrs. Maxmillian (Margaretha Emerentia Stehli)",Female,48,1,1,13567,79.2,B41,Cherbourg
1290,,Third,"Larsson-Rondberg, Mr. Edvard A",Male,22,0,0,347065,7.775,,Southampton
1291,,Third,"Conlon, Mr. Thomas Henry",Male,31,0,0,21332,7.7333,,Queenstown
1292,,First,"Bonnell, Miss. Caroline",Female,30,0,0,36928,164.8667,C7,Southampton
1293,,Second,"Gale, Mr. Harry",Male,38,1,0,28664,21,,Southampton
1294,,First,"Gibson, Miss. Dorothy Winifred",Female,22,0,1,112378,59.4,,Cherbourg
1295,,First,"Carrau, Mr. Jose Pedro",Male,17,0,0,113059,47.1,,Southampton
1296,,First,"Frauenthal, Mr. Isaac Gerald",Male,43,1,0,17765,27.7208,D40,Cherbourg
1297,,Second,"Nourney, Mr. Alfred (Baron von Drachstedt"")""",Male,20,0,0,SC/PARIS 2166,13.8625,D38,Cherbourg
1298,,Second,"Ware, Mr. William Jeffery",Male,23,1,0,28666,10.5,,Southampton
1299,,First,"Widener, Mr. George Dunton",Male,50,1,1,113503,211.5,C80,Cherbourg
1300,,Third,"Riordan, Miss. Johanna Hannah""""",Female,,0,0,334915,7.7208,,Queenstown
1301,,Third,"Peacock, Miss. Treasteall",Female,3,1,1,SOTON/O.Q. 3101315,13.775,,Southampton
1302,,Third,"Naughton, Miss. Hannah",Female,,0,0,365237,7.75,,Queenstown
1303,,First,"Minahan, Mrs. William Edward (Lillian E Thorpe)",Female,37,1,0,19928,90,C78,Queenstown
1304,,Third,"Henriksson, Miss. Jenny Lovisa",Female,28,0,0,347086,7.775,,Southampton
1305,,Third,"Spector, Mr. Woolf",Male,,0,0,A.5. 3236,8.05,,Southampton
1306,,First,"Oliva y Ocana, Dona. Fermina",Female,39,0,0,PC 17758,108.9,C105,Cherbourg
1307,,Third,"Saether, Mr. Simon Sivertsen",Male,38.5,0,0,SOTON/O.Q. 3101262,7.25,,Southampton
1308,,Third,"Ware, Mr. Frederick",Male,,0,0,359309,8.05,,Southampton
1309,,Third,"Peter, Master. Michael J",Male,,1,1,2668,22.3583,,Cherbourg
